ґъВл,јтіЖ,ИХЖЪ,З°КХЕМјЫ(ФЄ),їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),іЙЅ»Ѕр¶о(ФЄ),ХЗµш(ФЄ),ХЗµш·щ(%),ѕщјЫ(ФЄ),»»КЦВК(%),A№ЙБчНЁКРЦµ(ФЄ),B№ЙБчНЁКРЦµ(ФЄ),ЧЬКРЦµ(ФЄ),A№ЙБчНЁ№Й±ѕ(№Й),B№ЙБчНЁ№Й±ѕ(№Й),ЧЬ№Й±ѕ(№Й),КРУЇВК,КРѕ»ВК,КРПъВК,КРПЦВК,
002081.SZ,Ѕру«тл,20220110,188.9518,188.6514,191.6554,187.7502,189.853,26526939,167133795,0.9012,0.4769,6.3005,1.0055,16673216236.32,,16882892114.48,2638167126,0,2671343689,8.1647,0.9624,0.6654,15.2188,
002081.SZ,Ѕру«тл,20220111,189.853,188.9518,189.853,186.849,187.4498,22140891,138673387,-2.4032,-1.2658,6.2632,0.8393,16462162866.24,,16669184619.36,2638167126,0,2671343689,8.0614,0.9502,0.6569,15.0262,
002081.SZ,Ѕру«тл,20220112,187.4498,187.7502,188.6514,185.6474,187.1494,18409629,114503569,-0.3004,-0.1603,6.2198,0.6978,16435781194.98,,16642471182.47,2638167126,0,2671343689,8.0484,0.9487,0.6559,15.0021,
002081.SZ,Ѕру«тл,20220113,187.1494,187.1494,189.2522,185.9478,187.7502,19050134,119112562,0.6008,0.321,6.2526,0.7221,16488544537.5,,16695898056.25,2638167126,0,2671343689,8.0743,0.9518,0.658,15.0503,
002081.SZ,Ѕру«тл,20220114,187.7502,186.5486,186.849,180.841,181.7422,32690350,199281625,-6.008,-3.2,6.096,1.2391,15960911112.3,,16161629318.45,2638167126,0,2671343689,7.8159,0.9213,0.6369,14.5686,
002081.SZ,Ѕру«тл,20220117,181.7422,180.5406,184.4458,179.0386,182.9438,26368565,159715067,1.2016,0.6612,6.057,0.9995,16066437797.34,,16268483066.01,2638167126,0,2671343689,7.8676,0.9274,0.6411,14.665,
002081.SZ,Ѕру«тл,20220118,182.9438,184.1454,185.0466,181.7422,182.9438,17988501,109639105,0,0,6.095,0.6819,16066437797.34,,16268483066.01,2638167126,0,2671343689,7.8676,0.9274,0.6411,14.665,
002081.SZ,Ѕру«тл,20220119,182.9438,182.6434,190.4538,182.0426,186.5486,37691573,234924532,3.6048,1.9704,6.2328,1.4287,16383017852.46,,16589044308.69,2638167126,0,2671343689,8.0226,0.9457,0.6538,14.9539,
002081.SZ,Ѕру«тл,20220120,186.5486,186.5486,188.6514,185.6474,187.1494,21442030,133771622,0.6008,0.3221,6.2388,0.8128,16435781194.98,,16642471182.47,2638167126,0,2671343689,8.0484,0.9487,0.6559,15.0021,
002081.SZ,Ѕру«тл,20220121,187.1494,186.849,187.1494,182.6434,182.9438,18718500,114744772,-4.2056,-2.2472,6.13,0.7095,16066437797.34,,16268483066.01,2638167126,0,2671343689,7.8676,0.9274,0.6411,14.665,
002081.SZ,Ѕру«тл,20220124,182.9438,182.0426,184.7462,179.6394,182.0426,13779487,83603593,-0.9012,-0.4926,6.0673,0.5223,15987292783.56,,16188342755.34,2638167126,0,2671343689,7.8288,0.9228,0.638,14.5927,
002081.SZ,Ѕру«тл,20220125,182.0426,182.0426,182.0426,174.833,174.833,23092947,136620056,-7.2096,-3.9604,5.9161,0.8753,15354132673.32,,15547220269.98,2638167126,0,2671343689,7.5188,0.8863,0.6127,14.0148,
002081.SZ,Ѕру«тл,20220126,174.833,176.0346,177.2362,174.5326,176.6354,12384679,72574337,1.8024,1.0309,5.86,0.4694,15512422700.88,,15707500891.32,2638167126,0,2671343689,7.5963,0.8954,0.619,14.1593,
002081.SZ,Ѕру«тл,20220127,176.6354,176.335,176.335,172.4298,173.6314,12969267,75234802,-3.004,-1.7007,5.801,0.4916,15248605988.28,,15440366522.42,2638167126,0,2671343689,7.4671,0.8802,0.6085,13.9185,
002081.SZ,Ѕру«тл,20220128,173.6314,175.7342,175.7342,172.4298,173.331,12070085,69855231,-0.3004,-0.173,5.7875,0.4575,15222224317.02,,15413653085.53,2638167126,0,2671343689,7.4542,0.8787,0.6075,13.8944,
002081.SZ,Ѕру«тл,20220207,173.331,157.7102,172.4298,156.5086,166.1214,59422923,319616075,-7.2096,-4.1594,5.3787,2.2524,14589064206.78,,14772530600.17,2638167126,0,2671343689,7.1441,0.8421,0.5822,13.3165,
002081.SZ,Ѕру«тл,20220208,166.1214,170.0266,177.837,165.821,177.837,43991136,254489935,11.7156,7.0524,5.785,1.6675,15617949385.92,,15814354638.88,2638167126,0,2671343689,7.648,0.9015,0.6232,14.2556,
002081.SZ,Ѕру«тл,20220209,177.837,175.7342,179.0386,174.5326,177.2362,27893086,164884965,-0.6008,-0.3378,5.9113,1.0573,15565186043.4,,15760927765.1,2638167126,0,2671343689,7.6221,0.8985,0.6211,14.2074,
002081.SZ,Ѕру«тл,20220210,177.2362,177.2362,181.4418,175.7342,180.2402,22540845,134686368,3.004,1.6949,5.9752,0.8544,15829002756,,16028062134,2638167126,0,2671343689,7.7513,0.9137,0.6317,14.4482,
002081.SZ,Ѕру«тл,20220211,180.2402,179.0386,181.1414,175.7342,176.0346,20899895,123625338,-4.2056,-2.3333,5.9151,0.7922,15459659358.36,,15654074017.54,2638167126,0,2671343689,7.5704,0.8924,0.6169,14.1111,
002081.SZ,Ѕру«тл,20220214,176.0346,175.4338,176.9358,172.7302,173.6314,17081711,99238120,-2.4032,-1.3652,5.8096,0.6475,15248605988.28,,15440366522.42,2638167126,0,2671343689,7.4671,0.8802,0.6085,13.9185,
002081.SZ,Ѕру«тл,20220215,173.6314,173.0306,174.2322,172.1294,173.6314,14961479,86130937,0,0,5.7568,0.5671,15248605988.28,,15440366522.42,2638167126,0,2671343689,7.4671,0.8802,0.6085,13.9185,
002081.SZ,Ѕру«тл,20220216,173.6314,174.5326,179.9398,173.9318,179.339,16847243,99772053,5.7076,3.2872,5.9222,0.6386,15749857742.22,,15947921823.33,2638167126,0,2671343689,7.7126,0.9091,0.6285,14.376,
002081.SZ,Ѕру«тл,20220217,179.339,180.2402,183.2442,178.4378,180.841,20582521,123914165,1.502,0.8375,6.0204,0.7802,15881766098.52,,16081489007.78,2638167126,0,2671343689,7.7771,0.9167,0.6338,14.4964,
002081.SZ,Ѕру«тл,20220218,180.841,179.6394,182.6434,177.5366,182.343,16415270,98915477,1.502,0.8306,6.0258,0.6222,16013674454.82,,16215056192.23,2638167126,0,2671343689,7.8417,0.9244,0.639,14.6168,
002081.SZ,Ѕру«тл,20220221,182.343,181.4418,184.4458,179.339,184.1454,19747024,119777946,1.8024,0.9885,6.0656,0.7485,16171964482.38,,16375336813.57,2638167126,0,2671343689,7.9193,0.9335,0.6454,14.7613,
002081.SZ,Ѕру«тл,20220222,184.1454,182.9438,184.7462,181.4418,182.6434,16216323,98761935,-1.502,-0.8157,6.0903,0.6147,16040056126.08,,16241769629.12,2638167126,0,2671343689,7.8547,0.9259,0.6401,14.6409,
002081.SZ,Ѕру«тл,20220223,182.6434,183.2442,183.2442,179.6394,180.2402,16513464,99414779,-2.4032,-1.3158,6.0202,0.6259,15829002756,,16028062134,2638167126,0,2671343689,7.7513,0.9137,0.6317,14.4482,
002081.SZ,Ѕру«тл,20220224,180.2402,179.6394,181.4418,176.0346,177.5366,22008553,130766469,-2.7036,-1.5,5.9416,0.8342,15591567714.66,,15787641201.99,2638167126,0,2671343689,7.635,0.9,0.6222,14.2315,
002081.SZ,Ѕру«тл,20220225,177.5366,177.837,180.5406,176.9358,177.837,17200146,102187962,0.3004,0.1692,5.9411,0.652,15617949385.92,,15814354638.88,2638167126,0,2671343689,7.648,0.9015,0.6232,14.2556,
002081.SZ,Ѕру«тл,20220228,177.837,177.2362,177.837,175.4338,176.0346,13904854,81574740,-1.8024,-1.0135,5.8666,0.5271,15459659358.36,,15654074017.54,2638167126,0,2671343689,7.5704,0.8924,0.6169,14.1111,
002081.SZ,Ѕру«тл,20220301,176.0346,176.335,179.0386,176.0346,178.7382,11405329,67449386,2.7036,1.5358,5.9138,0.4323,15697094399.7,,15894494949.55,2638167126,0,2671343689,7.6867,0.9061,0.6264,14.3278,
002081.SZ,Ѕру«тл,20220302,178.7382,177.837,180.2402,177.5366,178.4378,7648458,45492527,-0.3004,-0.1681,5.9479,0.2899,15670712728.44,,15867781512.66,2638167126,0,2671343689,7.6738,0.9046,0.6254,14.3038,
002081.SZ,Ѕру«тл,20220303,178.4378,178.7382,179.9398,177.2362,177.2362,9716842,57614416,-1.2016,-0.6734,5.9293,0.3683,15565186043.4,,15760927765.1,2638167126,0,2671343689,7.6221,0.8985,0.6211,14.2074,
002081.SZ,Ѕру«тл,20220304,177.2362,177.2362,177.5366,173.6314,173.6314,13980969,81383606,-3.6048,-2.0339,5.821,0.53,15248605988.28,,15440366522.42,2638167126,0,2671343689,7.4671,0.8802,0.6085,13.9185,
002081.SZ,Ѕру«тл,20220307,173.6314,173.6314,174.833,170.9278,171.2282,11325200,65100232,-2.4032,-1.3841,5.7483,0.4293,15037552618.2,,15226659027.3,2638167126,0,2671343689,7.3637,0.868,0.6001,13.7258,
002081.SZ,Ѕру«тл,20220308,171.2282,171.2282,172.1294,165.2202,165.2202,15600573,87201099,-6.008,-3.5088,5.5896,0.5913,14509919193,,14692390289.5,2638167126,0,2671343689,7.1054,0.8376,0.579,13.2442,
002081.SZ,Ѕру«тл,20220309,165.2202,166.7222,167.0226,156.2082,159.5126,29861668,159681623,-5.7076,-3.4545,5.3474,1.1319,14008667439.06,,14184834988.59,2638167126,0,2671343689,6.8599,0.8086,0.559,12.7867,
002081.SZ,Ѕру«тл,20220310,159.5126,164.0186,164.319,160.1134,161.6154,16469587,88716794,2.1028,1.3183,5.3867,0.6243,14193339137.88,,14371829046.82,2638167126,0,2671343689,6.9503,0.8193,0.5664,12.9553,
002081.SZ,Ѕру«тл,20220311,161.6154,160.4138,163.1174,154.7061,162.2162,14578667,77208882,0.6008,0.3717,5.296,0.5526,14246102480.4,,14425255920.6,2638167126,0,2671343689,6.9762,0.8223,0.5685,13.0034,
002081.SZ,Ѕру«тл,20220314,162.2162,161.0146,164.0186,158.9118,158.9118,12898036,69320681,-3.3044,-2.037,5.3745,0.4889,13955904096.54,,14131408114.81,2638167126,0,2671343689,6.8341,0.8056,0.5569,12.7385,
002081.SZ,Ѕру«тл,20220315,158.9118,158.6114,158.6114,148.0973,148.0973,24288677,124000349,-10.8144,-6.8053,5.1053,0.9207,13006163931.18,,13169724386.77,2638167126,0,2671343689,6.369,0.7508,0.519,11.8716,
002081.SZ,Ѕру«тл,20220316,148.0973,151.1013,152.0025,143.2909,151.4017,23731266,116959531,3.3044,2.2312,4.9285,0.8995,13296362315.04,,13463572192.56,2638167126,0,2671343689,6.5111,0.7675,0.5306,12.1365,
002081.SZ,Ѕру«тл,20220317,151.4017,153.2041,158.0106,152.9037,154.4057,19262166,99373027,3.004,1.9841,5.159,0.7301,13560179027.64,,13730706561.46,2638167126,0,2671343689,6.6403,0.7827,0.5411,12.3773,
002081.SZ,Ѕру«тл,20220318,154.4057,154.4057,159.813,152.9037,158.9118,19533301,102579502,4.506,2.9183,5.2515,0.7404,13955904096.54,,14131408114.81,2638167126,0,2671343689,6.8341,0.8056,0.5569,12.7385,
002081.SZ,Ѕру«тл,20220321,158.9118,159.813,161.0146,155.9078,158.6114,17375064,91416144,-0.3004,-0.189,5.2613,0.6586,13929522425.28,,14104694677.92,2638167126,0,2671343689,6.8212,0.8041,0.5559,12.7145,
002081.SZ,Ѕру«тл,20220322,158.6114,159.2122,174.2322,156.809,170.6274,55157431,306618794,12.016,7.5758,5.559,2.0907,14984789275.68,,15173232153.52,2638167126,0,2671343689,7.3379,0.865,0.598,13.6777,
002081.SZ,Ѕру«тл,20220323,170.6274,166.7222,168.825,162.2162,167.6234,42280612,233289369,-3.004,-1.7606,5.5176,1.6027,14720972563.08,,14906097784.62,2638167126,0,2671343689,7.2087,0.8497,0.5875,13.4369,
002081.SZ,Ѕру«тл,20220324,167.6234,165.821,169.1254,163.7182,164.0186,20682940,114242351,-3.6048,-2.1505,5.5235,0.784,14404392507.96,,14585536541.94,2638167126,0,2671343689,7.0537,0.8315,0.5748,13.1479,
002081.SZ,Ѕру«тл,20220325,164.0186,163.7182,164.9198,161.6154,161.9158,14942690,81135720,-2.1028,-1.2821,5.4298,0.5664,14219720809.14,,14398542483.71,2638167126,0,2671343689,6.9633,0.8208,0.5674,12.9793,
002081.SZ,Ѕру«тл,20220328,161.9158,161.315,164.319,159.2122,162.5166,12169371,65498336,0.6008,0.3711,5.3822,0.4613,14272484151.66,,14451969357.49,2638167126,0,2671343689,6.9891,0.8238,0.5696,13.0275,
002081.SZ,Ѕру«тл,20220329,162.5166,162.2162,162.5166,158.311,159.2122,12058455,64219830,-3.3044,-2.0333,5.3257,0.4571,13982285767.8,,14158121551.7,2638167126,0,2671343689,6.847,0.8071,0.558,12.7626,
002081.SZ,Ѕру«тл,20220330,159.2122,159.5126,167.9238,159.2122,165.5206,21466821,117045627,6.3084,3.9623,5.4524,0.8137,14536300864.26,,14719103726.39,2638167126,0,2671343689,7.1183,0.8391,0.5801,13.2683,
002081.SZ,Ѕру«тл,20220331,165.5206,163.7182,167.9238,163.4178,164.319,18398574,101615909,-1.2016,-0.726,5.523,0.6974,14430774179.22,,14612249978.83,2638167126,0,2671343689,7.0666,0.833,0.5759,13.172,
002081.SZ,Ѕру«тл,20220401,164.319,162.817,165.2202,161.6154,165.2202,16596220,90238819,0.9012,0.5484,5.4373,0.6291,14509919193,,14692390289.5,2638167126,0,2671343689,7.1054,0.8376,0.579,13.2442,
002081.SZ,Ѕру«тл,20220406,165.2202,165.2202,172.4298,164.9198,171.2282,32094489,181012051,6.008,3.6364,5.64,1.2165,15037552618.2,,15226659027.3,2638167126,0,2671343689,7.3637,0.868,0.6001,13.7258,
002081.SZ,Ѕру«тл,20220407,171.2282,172.7302,172.7302,167.9238,168.2242,26090027,147392728,-3.004,-1.7544,5.6494,0.9889,14773735905.6,,14959524658.4,2638167126,0,2671343689,7.2346,0.8528,0.5896,13.485,
002081.SZ,Ѕру«тл,20220408,168.2242,170.0266,172.1294,167.323,170.6274,22752669,128829510,2.4032,1.4286,5.6622,0.8624,14984789275.68,,15173232153.52,2638167126,0,2671343689,7.3379,0.865,0.598,13.6777,
002081.SZ,Ѕру«тл,20220411,170.6274,169.7262,174.2322,167.0226,167.6234,30019371,169911161,-3.004,-1.7606,5.6601,1.1379,14720972563.08,,14906097784.62,2638167126,0,2671343689,7.2087,0.8497,0.5875,13.4369,
002081.SZ,Ѕру«тл,20220412,167.6234,167.323,170.327,162.5166,169.4258,20254371,112431840,1.8024,1.0753,5.551,0.7677,14879262590.64,,15066378405.96,2638167126,0,2671343689,7.2862,0.8589,0.5938,13.5814,
002081.SZ,Ѕру«тл,20220413,169.4258,167.9238,169.1254,163.7182,163.7182,16474166,90598138,-5.7076,-3.3688,5.4994,0.6245,14378010836.7,,14558823105.05,2638167126,0,2671343689,7.0408,0.8299,0.5738,13.1238,
002081.SZ,Ѕру«тл,20220414,163.7182,164.0186,167.0226,163.1174,164.0186,14193700,77828498,0.3004,0.1835,5.4833,0.538,14404392507.96,,14585536541.94,2638167126,0,2671343689,7.0537,0.8315,0.5748,13.1479,
002081.SZ,Ѕру«тл,20220415,164.0186,162.2162,164.319,160.4138,161.315,16425961,88779410,-2.7036,-1.6484,5.4048,0.6226,14166957466.62,,14345115609.93,2638167126,0,2671343689,6.9374,0.8178,0.5653,12.9312,
002081.SZ,Ѕру«тл,20220418,161.315,160.4138,160.4138,156.809,157.4098,12653915,66650150,-3.9052,-2.4209,5.2672,0.4796,13823995740.24,,13997840930.36,2638167126,0,2671343689,6.7695,0.798,0.5517,12.6181,
002081.SZ,Ѕру«тл,20220419,157.4098,157.4098,158.0106,154.1053,156.5086,13727515,71349937,-0.9012,-0.5725,5.1976,0.5203,13744850726.46,,13917700619.69,2638167126,0,2671343689,6.7307,0.7934,0.5485,12.5459,
002081.SZ,Ѕру«тл,20220420,156.5086,156.2082,157.1094,152.3029,152.6033,14798660,76060895,-3.9052,-2.4952,5.1397,0.5609,13401889000.08,,13570425940.12,2638167126,0,2671343689,6.5628,0.7736,0.5348,12.2328,
002081.SZ,Ѕру«тл,20220421,152.6033,152.3029,152.6033,147.1961,147.1961,16250658,81225754,-5.4072,-3.5433,4.9983,0.616,12927018917.4,,13089584076.1,2638167126,0,2671343689,6.3302,0.7462,0.5159,11.7994,
002081.SZ,Ѕру«тл,20220422,147.1961,147.4965,150.5005,145.0933,148.9985,14506795,71711187,1.8024,1.2245,4.9433,0.5499,13085308944.96,,13249864697.44,2638167126,0,2671343689,6.4077,0.7553,0.5222,11.9439,
002081.SZ,Ѕру«тл,20220425,148.9985,148.3977,148.9985,143.2909,143.8917,20103646,97890797,-5.1068,-3.4274,4.8693,0.762,12636820533.54,,12795736270.31,2638167126,0,2671343689,6.1881,0.7294,0.5043,11.5345,
002081.SZ,Ѕру«тл,20220426,143.8917,144.7929,145.6941,138.4845,138.7849,17887244,84451893,-5.1068,-3.5491,4.7213,0.678,12188332122.12,,12341607843.18,2638167126,0,2671343689,5.9685,0.7035,0.4864,11.1251,
002081.SZ,Ѕру«тл,20220427,138.7849,138.1841,142.3897,136.9825,142.0893,16988046,79176905,3.3044,2.381,4.6607,0.6439,12478530505.98,,12635455648.97,2638167126,0,2671343689,6.1106,0.7203,0.498,11.39,
002081.SZ,Ѕру«тл,20220428,142.0893,140.8877,141.7889,136.6821,139.6861,14062144,65257894,-2.4032,-1.6913,4.6407,0.533,12267477135.9,,12421748153.85,2638167126,0,2671343689,6.0073,0.7081,0.4895,11.1974,
002081.SZ,Ѕру«тл,20220429,139.6861,139.6861,144.1921,139.6861,142.9905,16923727,80150751,3.3044,2.3656,4.736,0.6415,12557675519.76,,12715595959.64,2638167126,0,2671343689,6.1494,0.7249,0.5011,11.4623,
002081.SZ,Ѕру«тл,20220505,142.9905,147.1961,157.4098,146.5953,157.4098,22691626,115896570,14.4192,10.084,5.1075,0.8603,13822016068.24,,13997840930.36,2637789326,0,2671343689,-2.8424,1.2063,0.5517,12.6181,
002081.SZ,Ѕру«тл,20220506,157.4098,157.4098,164.0186,155.3069,156.2082,52039415,277000529,-1.2016,-0.7634,5.3229,1.9728,13716504495.2,,13890987182.8,2637789326,0,2671343689,-2.8207,1.1971,0.5474,12.5218,
002081.SZ,Ѕру«тл,20220509,156.2082,158.0106,162.817,156.2082,161.315,35685635,190815743,5.1068,3.2692,5.3471,1.3529,14164928680.62,,14345115609.93,2637789326,0,2671343689,-2.9129,1.2363,0.5653,12.9312,
002081.SZ,Ѕру«тл,20220510,161.315,159.2122,164.6194,158.6114,163.7182,36028814,193904790,2.4032,1.4898,5.3819,1.3659,14375951826.7,,14558823105.05,2637789326,0,2671343689,-2.9563,1.2547,0.5738,13.1238,
002081.SZ,Ѕру«тл,20220511,163.7182,164.0186,164.9198,159.2122,159.5126,26972039,145069149,-4.2056,-2.5688,5.3785,1.0225,14006661321.06,,14184834988.59,2637789326,0,2671343689,-2.8804,1.2224,0.559,12.7867,
002081.SZ,Ѕру«тл,20220512,159.5126,158.311,162.5166,157.7102,160.7142,23747110,126932609,1.2016,0.7533,5.3452,0.9003,14112172894.1,,14291688736.15,2637789326,0,2671343689,-2.9021,1.2317,0.5632,12.883,
002081.SZ,Ѕру«тл,20220513,160.7142,161.315,162.2162,159.813,161.315,19417873,104139685,0.6008,0.3738,5.3631,0.7361,14164928680.62,,14345115609.93,2637789326,0,2671343689,-2.9129,1.2363,0.5653,12.9312,
002081.SZ,Ѕру«тл,20220516,161.315,163.7182,164.0186,158.0106,159.2122,19483540,103723077,-2.1028,-1.3035,5.3236,0.7386,13980283427.8,,14158121551.7,2637789326,0,2671343689,-2.8749,1.2201,0.558,12.7626,
002081.SZ,Ѕру«тл,20220517,159.2122,159.2122,160.7142,155.0065,156.809,18501895,96552487,-2.4032,-1.5094,5.2185,0.7014,13769260281.72,,13944414056.58,2637789326,0,2671343689,-2.8315,1.2017,0.5496,12.57,
002081.SZ,Ѕру«тл,20220518,156.809,157.1094,157.4098,155.0065,155.6074,15980100,83084991,-1.2016,-0.7663,5.1993,0.6058,13663748708.68,,13837560309.02,2637789326,0,2671343689,-2.8098,1.1925,0.5453,12.4737,
002081.SZ,Ѕру«тл,20220519,155.6074,153.5045,158.9118,152.9037,158.311,20970383,109543507,2.7036,1.7375,5.2237,0.795,13901149748.02,,14077981241.03,2637789326,0,2671343689,-2.8587,1.2132,0.5548,12.6904,
002081.SZ,Ѕру«тл,20220520,158.311,159.2122,159.813,156.809,158.311,18735256,98517354,0,0,5.2584,0.7103,13901149748.02,,14077981241.03,2637789326,0,2671343689,-2.8587,1.2132,0.5548,12.6904,
002081.SZ,Ѕру«тл,20220523,158.311,157.7102,158.6114,156.5086,157.4098,11179382,58559621,-0.9012,-0.5693,5.2382,0.4238,13822016068.24,,13997840930.36,2637789326,0,2671343689,-2.8424,1.2063,0.5517,12.6181,
002081.SZ,Ѕру«тл,20220524,157.4098,158.0106,158.311,149.2989,149.5993,23761530,121127328,-7.8104,-4.9618,5.0976,0.9008,13136190843.48,,13303291571.22,2637789326,0,2671343689,-2.7014,1.1465,0.5243,11.992,
002081.SZ,Ѕру«тл,20220525,149.5993,149.5993,151.7021,149.2989,151.4017,10741369,53953993,1.8024,1.2048,5.023,0.4072,13294458203.04,,13463572192.56,2637789326,0,2671343689,-2.7339,1.1603,0.5306,12.1365,
002081.SZ,Ѕру«тл,20220526,151.4017,151.4017,155.0065,151.1013,153.5045,14728810,75155535,2.1028,1.3889,5.1026,0.5584,13479103455.86,,13650566250.79,2637789326,0,2671343689,-2.7719,1.1764,0.538,12.3051,
002081.SZ,Ѕру«тл,20220527,153.5045,153.5045,154.7061,151.7021,153.2041,10567523,53965850,-0.3004,-0.1957,5.1068,0.4006,13452725562.6,,13623852813.9,2637789326,0,2671343689,-2.7664,1.1741,0.5369,12.281,
002081.SZ,Ѕру«тл,20220530,153.2041,154.1053,154.1053,150.8009,152.0025,10751571,54467326,-1.2016,-0.7843,5.066,0.4076,13347213989.56,,13516999066.34,2637789326,0,2671343689,-2.7447,1.1649,0.5327,12.1847,
002081.SZ,Ѕру«тл,20220531,152.0025,152.0025,153.5045,149.8997,153.2041,12166758,61427109,1.2016,0.7905,5.0488,0.4612,13452725562.6,,13623852813.9,2637789326,0,2671343689,-2.7664,1.1741,0.5369,12.281,
002081.SZ,Ѕру«тл,20220601,153.2041,152.9037,152.9037,149.2989,150.5005,21944633,110284536,-2.7036,-1.7647,5.0256,0.8319,13215324523.26,,13383431881.89,2637789326,0,2671343689,-2.7176,1.1534,0.5274,12.0643,
002081.SZ,Ѕру«тл,20220602,150.5005,150.2001,150.8009,148.3977,150.2001,15824368,78850341,-0.3004,-0.1996,4.9828,0.5999,13188946630,,13356718445,2637789326,0,2671343689,-2.7122,1.1511,0.5264,12.0402,
002081.SZ,Ѕру«тл,20220606,150.2001,150.8009,152.0025,149.2989,151.7021,15673985,78667731,1.502,1,5.019,0.5942,13320836096.3,,13490285629.45,2637789326,0,2671343689,-2.7393,1.1626,0.5317,12.1606,
002081.SZ,Ѕру«тл,20220607,151.7021,152.3029,152.6033,149.8997,151.1013,12607652,63304371,-0.6008,-0.396,5.0211,0.478,13268080309.78,,13436858755.67,2637789326,0,2671343689,-2.7285,1.158,0.5295,12.1124,
002081.SZ,Ѕру«тл,20220608,151.1013,151.4017,152.3029,148.9985,150.8009,15859561,79536619,-0.3004,-0.1988,5.0151,0.6012,13241702416.52,,13410145318.78,2637789326,0,2671343689,-2.7231,1.1557,0.5285,12.0884,
002081.SZ,Ѕру«тл,20220609,150.8009,150.8009,152.0025,149.2989,149.5993,12595414,63026361,-1.2016,-0.7968,5.0039,0.4775,13136190843.48,,13303291571.22,2637789326,0,2671343689,-2.7014,1.1465,0.5243,11.992,
002081.SZ,Ѕру«тл,20220610,149.5993,148.9985,151.7021,148.3977,151.4017,13284155,66479412,1.8024,1.2048,5.0044,0.5036,13294458203.04,,13463572192.56,2637789326,0,2671343689,-2.7339,1.1603,0.5306,12.1365,
002081.SZ,Ѕру«тл,20220613,151.4017,150.2001,151.4017,148.3977,149.5993,16101721,80015289,-1.8024,-1.1905,4.9694,0.6104,13136190843.48,,13303291571.22,2637789326,0,2671343689,-2.7014,1.1465,0.5243,11.992,
002081.SZ,Ѕру«тл,20220614,149.5993,148.6981,150.2001,145.6941,150.2001,15453019,76066057,0.6008,0.4016,4.9224,0.5858,13188946630,,13356718445,2637789326,0,2671343689,-2.7122,1.1511,0.5264,12.0402,
002081.SZ,Ѕру«тл,20220615,150.2001,149.8997,153.8049,149.8997,152.3029,26475570,134198329,2.1028,1.4,5.0688,1.0037,13373591882.82,,13543712503.23,2637789326,0,2671343689,-2.7502,1.1672,0.5338,12.2088,
002081.SZ,Ѕру«тл,20220616,152.3029,152.6033,153.8049,151.7021,152.3029,14313923,72770207,0,0,5.0839,0.5426,13373591882.82,,13543712503.23,2637789326,0,2671343689,-2.7502,1.1672,0.5338,12.2088,
002081.SZ,Ѕру«тл,20220617,152.3029,151.7021,152.6033,149.2989,152.6033,14028297,70680819,0.3004,0.1972,5.0384,0.5318,13399969776.08,,13570425940.12,2637789326,0,2671343689,-2.7556,1.1695,0.5348,12.2328,
002081.SZ,Ѕру«тл,20220620,152.6033,152.9037,155.0065,152.3029,154.7061,18348843,94219630,2.1028,1.378,5.1349,0.6956,13584615028.9,,13757419998.35,2637789326,0,2671343689,-2.7936,1.1856,0.5422,12.4014,
