덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
002102.SZ,ST박르,20160927,50.9831,50.9831,51.165,45.9515,49.71,19473063,313050892.5,-1.2731,-2.497,16.0761,4.8375,6601756843.6,,11951131869.2,402546149,0,728727553,48.7351,4.0554,9.0798,208.9236,
002102.SZ,ST박르,20160928,49.71,48.7704,50.5587,48.4673,49.4979,11660670,191277139.5,-0.2122,-0.4268,16.4036,2.8967,6573578613.17,,11900120940.49,402546149,0,728727553,48.527,4.038,9.041,208.0318,
002102.SZ,ST박르,20160929,49.4979,49.5282,50.0131,48.4976,48.4976,8730213,141035402.8,-1.0003,-2.0208,16.1549,2.1687,6440738384,,11659640848,402546149,0,728727553,47.5464,3.9564,8.8583,203.8279,
002102.SZ,ST박르,20160930,48.4976,48.6795,50.4072,48.6795,50.2556,10068119,165267831.3,1.758,3.625,16.415,2.5011,6674215150.42,,12082302828.74,402546149,0,728727553,49.2699,4.0999,9.1795,211.2166,
002102.SZ,ST박르,20161010,50.2556,51.074,51.8621,50.0131,51.2559,14734450,248086145.1,1.0003,1.9903,16.8372,3.6603,6807055379.59,,12322782921.23,402546149,0,728727553,50.2506,4.1815,9.3622,215.4206,
002102.SZ,ST박르,20161011,51.2559,51.3771,53.2261,51.3771,52.4987,21363276,369428467,1.2428,2.4246,17.2927,5.307,6972099300.68,,12621561217.96,402546149,0,728727553,51.469,4.2828,9.5892,220.6436,
002102.SZ,ST박르,20161012,52.4987,53.1355,54.1364,50.9519,51.8618,68235462,391388421.4,-0.6369,-1.2132,5.7359,5.6503,6883539147.9,,12461241156.3,1207638447,0,2186182659,50.8152,4.2284,9.4673,217.841,
002102.SZ,ST박르,20161013,51.8618,51.8618,52.5896,50.497,51.0429,45700056,257876447.8,-0.8189,-1.5789,5.6428,3.7842,6774851687.67,,12264484716.99,1207638447,0,2186182659,50.0129,4.1617,9.3179,214.4014,
002102.SZ,ST박르,20161014,51.0429,50.9519,52.4077,50.7699,51.1339,44301216,249909969.9,0.091,0.1783,5.6412,3.6684,6786928072.14,,12286346543.58,1207638447,0,2186182659,50.102,4.1691,9.3345,214.7836,
002102.SZ,ST박르,20161017,51.1339,51.6798,53.4085,51.2249,52.7716,88769655,512581235.4,1.6377,3.2028,5.7743,7.3507,7004302992.6,,12679859422.2,1207638447,0,2186182659,51.7067,4.3026,9.6334,221.6628,
002102.SZ,ST박르,20161018,52.7716,52.4077,54.4093,52.1347,53.4995,88988227,522009162.3,0.7279,1.3793,5.866,7.3688,7100914068.36,,12854754034.92,1207638447,0,2186182659,52.4199,4.362,9.7663,224.7202,
002102.SZ,ST박르,20161019,53.4995,53.9544,54.0454,52.7716,53.1355,56913705,332620710.2,-0.3639,-0.6803,5.8443,4.7128,7052608530.48,,12767306728.56,1207638447,0,2186182659,52.0633,4.3323,9.6999,223.1915,
002102.SZ,ST박르,20161020,53.1355,53.1355,56.0471,52.6806,55.2282,130757505,783294925.8,2.0927,3.9384,5.9904,10.8275,7330365373.29,,13270128740.13,1207638447,0,2186182659,54.1137,4.5029,10.0819,231.9816,
002102.SZ,ST박르,20161021,55.2282,54.6823,56.2291,53.8634,55.1372,90644461,546776282.4,-0.091,-0.1647,6.0321,7.5059,7318288988.82,,13248266913.54,1207638447,0,2186182659,54.0246,4.4955,10.0653,231.5994,
002102.SZ,ST박르,20161024,55.1372,55.3192,57.3209,54.4093,55.2282,78472077,475461916.3,0.091,0.165,6.059,6.498,7330365373.29,,13270128740.13,1207638447,0,2186182659,54.1137,4.5029,10.0819,231.9816,
002102.SZ,ST박르,20161025,55.2282,55.2282,55.5012,54.6823,54.8643,45799226,276335232.2,-0.3639,-0.659,6.0336,3.7925,7282059835.41,,13182681433.77,1207638447,0,2186182659,53.7571,4.4733,10.0155,230.4529,
002102.SZ,ST박르,20161026,54.8643,54.8643,55.5922,53.8634,54.3184,54179021,324445914.6,-0.5459,-0.995,5.9884,4.4864,7209601528.59,,13051510474.23,1207638447,0,2186182659,53.2222,4.4287,9.9158,228.1598,
002102.SZ,ST박르,20161027,54.3184,54.2274,54.3184,52.9536,54.0454,44821893,264739402.2,-0.273,-0.5025,5.9065,3.7115,7173372375.18,,12985924994.46,1207638447,0,2186182659,52.9548,4.4065,9.866,227.0133,
002102.SZ,ST박르,20161028,54.0454,54.5913,54.9553,53.6815,54.8643,59113469,353499001,0.8189,1.5152,5.98,4.895,7282059835.41,,13182681433.77,1207638447,0,2186182659,53.7571,4.4733,10.0155,230.4529,
002102.SZ,ST박르,20161031,54.8643,54.5913,55.1372,53.6815,53.7724,46040919,273528296,-1.0918,-1.99,5.941,3.8125,7137143221.77,,12920339514.69,1207638447,0,2186182659,49.4193,4.2708,9.8161,225.8667,
002102.SZ,ST박르,20161101,53.7724,53.8634,53.9544,53.0446,53.7724,41132642,241486026,0,0,5.8709,3.406,7137143221.77,,12920339514.69,1207638447,0,2186182659,49.4193,4.2708,9.8161,225.8667,
002102.SZ,ST박르,20161102,53.7724,53.6815,54.6823,53.2265,53.8634,51994129,307860907,0.091,0.1692,5.9211,4.3054,7149219606.24,,12942201341.28,1207638447,0,2186182659,49.5029,4.278,9.8328,226.2489,
002102.SZ,ST박르,20161103,53.8634,53.5905,54.6823,53.3175,54.0454,63249024,374836289,0.182,0.3378,5.9264,5.2374,7173372375.18,,12985924994.46,1207638447,0,2186182659,49.6702,4.2925,9.866,227.0133,
002102.SZ,ST박르,20161104,54.0454,53.6815,54.1364,52.4077,53.1355,62391224,365134435,-0.9099,-1.6835,5.8523,5.1664,7052608530.48,,12767306728.56,1207638447,0,2186182659,48.834,4.2202,9.6999,223.1915,
002102.SZ,ST박르,20161107,53.1355,53.0446,53.5905,52.4077,53.2265,37157782,216514631,0.091,0.1712,5.8269,3.0769,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161108,53.2265,53.1355,53.6815,53.0446,53.2265,30729865,179841572,0,0,5.8523,2.5446,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161109,53.2265,53.2265,53.2265,53.2265,53.2265,,,0,0,,,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161110,53.2265,53.2265,53.2265,53.2265,53.2265,,,0,0,,,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161111,53.2265,53.2265,53.2265,53.2265,53.2265,,,0,0,,,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161114,53.2265,53.2265,53.2265,53.2265,53.2265,,,0,0,,,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161115,53.2265,53.2265,53.2265,53.2265,53.2265,,,0,0,,,7064684914.95,,12789168555.15,1207638447,0,2186182659,48.9176,4.2274,9.7165,223.5737,
002102.SZ,ST박르,20161116,53.2265,55.0462,58.5947,54.5003,58.5947,275593203,1754349180,5.3681,10.0855,6.3657,22.8208,7777191598.68,,14079016323.96,1207638447,0,2186182659,53.8512,4.6538,10.6964,246.1221,
002102.SZ,ST박르,20161117,58.5947,59.0496,60.6873,56.0471,56.411,323803299,2064265889,-2.1837,-3.7267,6.3751,26.8129,7487358371.4,,13554332485.8,1207638447,0,2186182659,51.8443,4.4804,10.2978,236.9499,
002102.SZ,ST박르,20161118,56.411,54.9553,54.9553,51.3158,52.9536,187158099,1096994609,-3.4575,-6.129,5.8613,15.4979,7028455761.54,,12723583075.38,1207638447,0,2186182659,48.6667,4.2058,9.6667,222.4271,
002102.SZ,ST박르,20161121,52.9536,52.7716,52.7716,51.1339,51.7708,100911585,572985969,-1.1828,-2.2337,5.6781,8.3561,6871462763.43,,12439379329.71,1207638447,0,2186182659,47.5797,4.1118,9.4507,217.4588,
002102.SZ,ST박르,20161122,51.7708,51.5888,52.3167,51.1339,52.0437,76467530,433755141,0.273,0.5272,5.6724,6.332,6907691916.84,,12504964809.48,1207638447,0,2186182659,47.8305,4.1335,9.5006,218.6054,
002102.SZ,ST박르,20161123,52.0437,51.8618,51.8618,50.9519,50.9519,74388973,419289931,-1.0918,-2.0979,5.6365,6.1599,6762775303.2,,12242622890.4,1207638447,0,2186182659,46.8271,4.0468,9.3013,214.0192,
002102.SZ,ST박르,20161124,50.9519,50.8609,50.8609,49.5871,49.7691,66777203,366999594,-1.1828,-2.3214,5.4959,5.5296,6605782305.09,,11958419144.73,1207638447,0,2186182659,45.74,3.9528,9.0853,209.0509,
002102.SZ,ST박르,20161125,49.7691,49.7691,50.315,48.9502,50.133,39477337,215934631,0.3639,0.7313,5.4698,3.269,6654087842.97,,12045866451.09,1207638447,0,2186182659,46.0745,3.9817,9.1518,210.5797,
002102.SZ,ST박르,20161128,50.133,50.042,50.224,49.4961,49.6781,30245649,165342214,-0.4549,-0.9074,5.4666,2.5045,6593705920.62,,11936557318.14,1207638447,0,2186182659,45.6564,3.9456,9.0687,208.6688,
002102.SZ,ST박르,20161129,49.6781,49.5871,50.133,49.2232,49.4051,35378654,192964546,-0.273,-0.5495,5.4543,2.9296,6557476767.21,,11870971838.37,1207638447,0,2186182659,45.4056,3.9239,9.0189,207.5222,
002102.SZ,ST박르,20161130,49.4051,49.1322,49.2232,48.2223,48.3133,45322257,242397914,-1.0918,-2.2099,5.3483,3.753,6412560153.57,,11608629919.29,1207638447,0,2186182659,44.4021,3.8372,8.8196,202.9361,
002102.SZ,ST박르,20161201,48.3133,48.3133,48.9502,48.3133,48.4043,31064303,165603321,0.091,0.1883,5.331,2.5723,6424636538.04,,11630491745.88,1207638447,0,2186182659,44.4857,3.8444,8.8362,203.3183,
002102.SZ,ST박르,20161202,48.4043,48.3133,48.4043,46.6756,46.9485,49083475,255790975,-1.4558,-3.0075,5.2113,4.0644,6231414386.52,,11280702520.44,1207638447,0,2186182659,43.1478,3.7288,8.5704,197.2034,
002102.SZ,ST박르,20161205,46.9485,46.4026,46.6756,45.6747,46.3116,26810116,136310468,-0.6369,-1.3566,5.0843,2.22,6146879695.23,,11127669734.31,1207638447,0,2186182659,42.5625,3.6782,8.4542,194.5282,
002102.SZ,ST박르,20161206,46.3116,46.2206,46.7666,46.0387,46.4936,19880406,101613114,0.182,0.3929,5.1112,1.6462,6171032464.17,,11171393387.49,1207638447,0,2186182659,42.7297,3.6927,8.4874,195.2926,
002102.SZ,ST박르,20161207,46.4936,46.4026,48.7682,46.3116,47.8584,41102026,215515794,1.3648,2.9354,5.2434,3.4035,6352178231.22,,11499320786.34,1207638447,0,2186182659,43.984,3.8011,8.7365,201.0252,
002102.SZ,ST박르,20161208,47.8584,47.5854,48.4043,47.3125,47.3125,23063480,120782252,-0.5459,-1.1407,5.2369,1.9098,6279719924.4,,11368149826.8,1207638447,0,2186182659,43.4823,3.7577,8.6369,198.7322,
002102.SZ,ST박르,20161209,47.3125,47.1305,47.4944,46.5846,46.6756,20458500,105566304,-0.6369,-1.3462,5.16,1.6941,6195185233.11,,11215117040.67,1207638447,0,2186182659,42.897,3.7071,8.5206,196.0569,
002102.SZ,ST박르,20161212,46.6756,46.6756,47.0395,45.3108,45.5838,36182623,183098192,-1.0918,-2.3392,5.0604,2.9961,6050268619.47,,10952775121.59,1207638447,0,2186182659,41.8935,3.6204,8.3213,191.4708,
002102.SZ,ST박르,20161213,45.5838,45.4928,45.4928,43.764,44.9469,28949360,141859847,-0.6369,-1.3972,4.9003,2.3972,5965733928.18,,10799742335.46,1207638447,0,2186182659,41.3082,3.5698,8.205,188.7955,
002102.SZ,ST박르,20161214,44.9469,44.6739,44.8559,44.037,44.037,26152701,127464085,-0.9099,-2.0243,4.8738,2.1656,5844970083.48,,10581124069.56,1207638447,0,2186182659,40.472,3.4976,8.0389,184.9738,
002102.SZ,ST박르,20161215,44.037,44.037,44.5829,43.6731,44.31,18111300,88017398,0.273,0.6198,4.8598,1.4997,5881199236.89,,10646709549.33,1207638447,0,2186182659,40.7228,3.5193,8.0888,186.1203,
002102.SZ,ST박르,20161216,44.31,44.219,44.4919,44.128,44.31,16794206,81800668,0,0,4.8708,1.3907,5881199236.89,,10646709549.33,1207638447,0,2186182659,40.7228,3.5193,8.0888,186.1203,
002102.SZ,ST박르,20161219,44.31,44.31,47.4944,44.037,46.2206,48107266,241476167,1.9107,4.3121,5.0195,3.9836,6134803310.76,,11105807907.72,1207638447,0,2186182659,42.4789,3.671,8.4376,194.146,
002102.SZ,ST박르,20161220,46.2206,45.6747,46.6756,45.6747,46.2206,24769241,125587353,0,0,5.0703,2.051,6134803310.76,,11105807907.72,1207638447,0,2186182659,42.4789,3.671,8.4376,194.146,
002102.SZ,ST박르,20161221,46.2206,46.6756,47.2215,46.2206,46.8575,27514047,141671828,0.6369,1.378,5.1491,2.2783,6219338002.05,,11258840693.85,1207638447,0,2186182659,43.0642,3.7216,8.5538,196.8213,
002102.SZ,ST박르,20161222,46.8575,46.8575,47.0395,46.2206,46.3116,17394200,88959257,-0.5459,-1.165,5.1143,1.4403,6146879695.23,,11127669734.31,1207638447,0,2186182659,42.5625,3.6782,8.4542,194.5282,
002102.SZ,ST박르,20161223,46.3116,46.4026,46.4026,45.4018,45.4928,18309329,92005212,-0.8189,-1.7682,5.025,1.5161,6038192235,,10930913295,1207638447,0,2186182659,41.8099,3.6132,8.3047,191.0886,
002102.SZ,ST박르,20161226,45.4928,45.3108,46.1297,44.8559,45.9477,18006993,89837634,0.4549,1,4.989,1.4911,6098574157.35,,11040222427.95,1207638447,0,2186182659,42.228,3.6493,8.3877,192.9995,
002102.SZ,ST박르,20161227,45.9477,46.0387,46.7666,45.8567,45.9477,15691503,79758418,0,0,5.0829,1.2994,6098574157.35,,11040222427.95,1207638447,0,2186182659,42.228,3.6493,8.3877,192.9995,
002102.SZ,ST박르,20161228,45.9477,45.9477,45.9477,45.3108,45.4018,15320553,76783511,-0.5459,-1.1881,5.0118,1.2686,6026115850.53,,10909051468.41,1207638447,0,2186182659,41.7263,3.606,8.2881,190.7064,
002102.SZ,ST박르,20161229,45.4018,46.0387,47.0395,46.0387,46.5846,38551191,197667368,1.1828,2.6052,5.1274,3.1923,6183108848.64,,11193255214.08,1207638447,0,2186182659,42.8133,3.6999,8.504,195.6747,
002102.SZ,ST박르,20161230,46.5846,46.4026,46.6756,46.1297,46.4936,16150027,82220245,-0.091,-0.1953,5.091,1.3373,6171032464.17,,11171393387.49,1207638447,0,2186182659,42.7297,3.6927,8.4874,195.2926,
002102.SZ,ST박르,20170103,46.4936,46.8575,46.8575,46.4026,46.5846,13406263,68588326,0.091,0.1957,5.1161,1.1101,6183108848.64,,11193255214.08,1207638447,0,2186182659,42.8133,3.6999,12.6163,42.3184,
002102.SZ,ST박르,20170104,46.5846,46.4936,46.7666,46.2206,46.6756,20139921,102863971,0.091,0.1953,5.1075,1.6677,6195185233.11,,11215117040.67,1207638447,0,2186182659,42.897,3.7071,12.6409,42.4011,
002102.SZ,ST박르,20170105,46.6756,46.4936,46.5846,46.2206,46.2206,17365462,88467778,-0.4549,-0.9747,5.0945,1.438,6134803310.76,,11105807907.72,1207638447,0,2186182659,42.4789,3.671,12.5177,41.9878,
002102.SZ,ST박르,20170106,46.2206,46.2206,46.4026,45.9477,45.9477,13802600,69924639,-0.273,-0.5906,5.066,1.1429,6098574157.35,,11040222427.95,1207638447,0,2186182659,42.228,3.6493,12.4438,41.7398,
002102.SZ,ST박르,20170109,45.9477,46.1297,46.1297,45.4928,45.6747,17623687,88484917,-0.273,-0.5941,5.0208,1.4594,6062345003.94,,10974636948.18,1207638447,0,2186182659,41.9771,3.6277,12.3699,41.4919,
002102.SZ,ST박르,20170110,45.6747,45.5838,45.6747,45.4018,45.5838,13407282,67083091,-0.091,-0.1992,5.0035,1.1102,6050268619.47,,10952775121.59,1207638447,0,2186182659,41.8935,3.6204,12.3452,41.4092,
002102.SZ,ST박르,20170111,45.5838,45.4928,45.5838,45.0378,45.1288,15798300,78684508,-0.4549,-0.998,4.9806,1.3082,5989886697.12,,10843465988.64,1207638447,0,2186182659,41.4754,3.5843,12.222,40.996,
002102.SZ,ST박르,20170112,45.1288,45.1288,45.3108,44.5829,44.6739,11970936,59024254,-0.4549,-1.0081,4.9306,0.9913,5929504774.77,,10734156855.69,1207638447,0,2186182659,41.0573,3.5482,12.0988,40.5827,
002102.SZ,ST박르,20170113,44.6739,44.219,44.9469,44.219,44.31,15468060,75616243,-0.3639,-0.8147,4.8885,1.2809,5881199236.89,,10646709549.33,1207638447,0,2186182659,40.7228,3.5193,12.0003,40.2521,
002102.SZ,ST박르,20170116,44.31,44.219,44.5829,42.3083,43.3091,26912083,127949736,-1.0008,-2.2587,4.7544,2.2285,5748359007.72,,10406229456.84,1207638447,0,2186182659,39.803,3.4398,11.7292,39.3429,
002102.SZ,ST박르,20170117,43.3091,43.3091,44.128,42.2173,43.764,34369900,162304442,0.4549,1.0504,4.7223,2.846,5808740930.07,,10515538589.79,1207638447,0,2186182659,40.2211,3.4759,11.8524,39.7562,
002102.SZ,ST박르,20170118,43.764,43.4911,44.037,43.1271,43.764,20741200,99146486,0,0,4.7802,1.7175,5808740930.07,,10515538589.79,1207638447,0,2186182659,40.2211,3.4759,11.8524,39.7562,
002102.SZ,ST박르,20170119,43.764,43.4911,43.946,43.3091,43.4911,11280374,54032644,-0.273,-0.6237,4.79,0.9341,5772511776.66,,12097593154.62,1207638447,0,2530877229,39.9703,3.4542,13.6356,45.7374,
002102.SZ,ST박르,20170120,43.4911,43.5821,43.6731,43.0362,43.5821,10863519,51950169,0.091,0.2092,4.7821,0.8996,5784588161.13,,12122901926.91,1207638447,0,2530877229,46.3692,4.0072,13.6641,45.8331,
002102.SZ,ST박르,20170123,43.5821,43.5821,43.764,43.4911,43.6731,12787538,61343686,0.091,0.2088,4.7971,1.0589,5796664545.6,,12148210699.2,1207638447,0,2530877229,46.466,4.0156,13.6926,45.9288,
002102.SZ,ST박르,20170124,43.6731,43.6731,43.6731,41.8533,43.5821,9487074,45301795,-0.091,-0.2083,4.7751,0.7856,5784588161.13,,12122901926.91,1207638447,0,2530877229,46.3692,4.0072,13.6641,45.8331,
002102.SZ,ST박르,20170125,43.5821,43.5821,44.037,43.4911,43.6731,13690333,65927389,0.091,0.2088,4.8156,1.1336,5796664545.6,,12148210699.2,1207638447,0,2530877229,46.466,4.0156,13.6926,45.9288,
002102.SZ,ST박르,20170126,43.6731,43.6731,44.128,43.6731,44.128,9328245,45017200,0.4549,1.0417,4.8259,0.7724,5857046467.95,,12274754560.65,1207638447,0,2530877229,46.95,4.0574,13.8353,46.4072,
002102.SZ,ST박르,20170203,44.128,44.128,46.3116,44.128,45.4018,28267194,141348010,1.2738,2.8866,5.0004,2.3407,6026115850.53,,12629077372.71,1207638447,0,2530877229,48.3052,4.1745,14.2346,47.7468,
002102.SZ,ST박르,20170206,45.4018,45.4928,45.9477,45.4928,45.7657,14062464,70664923,0.3639,0.8016,5.0251,1.1645,6074421388.41,,12730312461.87,1207638447,0,2530877229,48.6925,4.208,14.3488,48.1296,
002102.SZ,ST박르,20170207,45.7657,45.8567,45.9477,45.2198,45.4018,12829036,64135813,-0.3639,-0.7952,4.9993,1.0623,6026115850.53,,12629077372.71,1207638447,0,2530877229,48.3052,4.1745,14.2346,47.7468,
002102.SZ,ST박르,20170208,45.4018,45.4928,45.6747,45.0378,45.5838,11121512,55423014,0.182,0.4008,4.9834,0.9209,6050268619.47,,12679694917.29,1207638447,0,2530877229,48.4989,4.1913,14.2917,47.9382,
002102.SZ,ST박르,20170209,45.5838,45.4018,46.3116,45.2198,46.1297,24541067,123833932,0.5459,1.1976,5.046,2.0322,6122726926.29,,12831547551.03,1207638447,0,2530877229,49.0797,4.2415,14.4629,48.5123,
002102.SZ,ST박르,20170210,46.1297,46.0387,48.9502,46.0387,47.2215,53401035,279473327,1.0918,2.3669,5.2335,4.4219,6267643539.93,,13135252818.51,1207638447,0,2530877229,50.2413,4.3418,14.8052,49.6605,
002102.SZ,ST박르,20170213,47.2215,47.0395,48.2223,47.0395,47.1305,25314781,132083385,-0.091,-0.1927,5.2176,2.0962,6255567155.46,,13109944046.22,1207638447,0,2530877229,50.1445,4.3335,14.7766,49.5648,
002102.SZ,ST박르,20170214,47.1305,47.0395,47.4944,46.6756,46.9485,18063477,93156408,-0.182,-0.3861,5.1572,1.4958,6231414386.52,,13059326501.64,1207638447,0,2530877229,49.9509,4.3167,14.7196,49.3735,
002102.SZ,ST박르,20170215,46.9485,46.8575,47.7674,46.6756,46.9485,19915336,103250646,0,0,5.1845,1.6491,6231414386.52,,13059326501.64,1207638447,0,2530877229,49.9509,4.3167,14.7196,49.3735,
002102.SZ,ST박르,20170216,46.9485,46.9485,47.1305,46.6756,47.0395,14935383,77008707,0.091,0.1938,5.1561,1.2367,6243490770.99,,13084635273.93,1207638447,0,2530877229,50.0477,4.3251,14.7481,49.4692,
002102.SZ,ST박르,20170217,47.0395,46.8575,47.3125,46.4026,46.4936,19163283,98373150,-0.5459,-1.1605,5.1334,1.5868,6171032464.17,,12932782640.19,1207638447,0,2530877229,49.4669,4.2749,14.577,48.8951,
002102.SZ,ST박르,20170220,46.4936,46.5846,46.6756,46.1297,46.4026,16194277,82472330,-0.091,-0.1957,5.0927,1.341,6158956079.7,,12907473867.9,1207638447,0,2530877229,49.3701,4.2666,14.5484,48.7994,
002102.SZ,ST박르,20170221,46.4026,46.4026,46.5846,46.2206,46.5846,14685638,74954494,0.182,0.3922,5.1039,1.2161,6183108848.64,,12958091412.48,1207638447,0,2530877229,49.5637,4.2833,14.6055,48.9907,
002102.SZ,ST박르,20170222,46.5846,46.5846,46.5846,46.2206,46.3116,12886300,65686865,-0.273,-0.5859,5.0974,1.0671,6146879695.23,,12882165095.61,1207638447,0,2530877229,49.2733,4.2582,14.5199,48.7037,
002102.SZ,ST박르,20170223,46.3116,46.3116,47.3125,46.2206,46.8575,20462115,105258306,0.5459,1.1788,5.1441,1.6944,6219338002.05,,13034017729.35,1207638447,0,2530877229,49.8541,4.3084,14.6911,49.2778,
002102.SZ,ST박르,20170224,46.8575,46.6756,47.5854,46.5846,47.1305,22197700,115121088,0.273,0.5825,5.1862,1.8381,6255567155.46,,13109944046.22,1207638447,0,2530877229,50.1445,4.3335,14.7766,49.5648,
002102.SZ,ST박르,20170227,47.1305,47.3125,47.4035,46.6756,46.6756,17563451,90554887,-0.4549,-0.9653,5.1559,1.4544,6195185233.11,,12983400184.77,1207638447,0,2530877229,49.6605,4.2916,14.634,49.0864,
002102.SZ,ST박르,20170228,46.6756,46.6756,46.7666,46.4026,46.6756,12782863,65429496,0,0,5.1185,1.0585,6195185233.11,,12983400184.77,1207638447,0,2530877229,52.3778,4.2916,14.634,49.0864,
002102.SZ,ST박르,20170301,46.6756,46.8575,47.1305,46.6756,46.8575,15291153,78866566,0.182,0.3899,5.1577,1.2662,6219338002.05,,13034017729.35,1207638447,0,2530877229,52.582,4.3084,14.6911,49.2778,
002102.SZ,ST박르,20170302,46.8575,46.9485,47.1305,46.4026,46.5846,12875200,66133146,-0.273,-0.5825,5.1365,1.0661,6183108848.64,,12958091412.48,1207638447,0,2530877229,52.2757,4.2833,14.6055,48.9907,
002102.SZ,ST박르,20170303,46.5846,46.8575,47.5854,46.6756,47.0395,23611321,122210986,0.4549,0.9766,5.1759,1.9552,6243490770.99,,13084635273.93,1207638447,0,2530877229,52.7862,4.3251,14.7481,49.4692,
002102.SZ,ST박르,20170306,47.0395,47.1305,47.4035,46.7666,47.1305,16011023,82717170,0.091,0.1934,5.1663,1.3258,6255567155.46,,13109944046.22,1207638447,0,2530877229,52.8883,4.3335,14.7766,49.5648,
002102.SZ,ST박르,20170307,47.1305,47.1305,47.1305,46.6756,46.8575,12204842,62815428,-0.273,-0.5792,5.1468,1.0106,6219338002.05,,13034017729.35,1207638447,0,2530877229,52.582,4.3084,14.6911,49.2778,
002102.SZ,ST박르,20170308,46.8575,47.0395,47.3125,46.8575,47.0395,13967600,72258217,0.182,0.3883,5.1733,1.1566,6243490770.99,,13084635273.93,1207638447,0,2530877229,52.7862,4.3251,14.7481,49.4692,
002102.SZ,ST박르,20170309,47.0395,47.0395,47.3125,46.4936,46.5846,19262700,99020689,-0.4549,-0.9671,5.1405,1.595,6183207797.76,,12958091412.48,1207657773,0,2530877229,52.2757,4.2833,14.6055,48.9907,
002102.SZ,ST박르,20170310,46.5846,46.9485,46.9485,45.9477,46.3116,16816306,85625981,-0.273,-0.5859,5.0918,1.3925,6146978064.57,,13406226716.1,1207657773,0,2633836290,51.9694,4.2582,15.1106,50.685,
002102.SZ,ST박르,20170313,46.3116,46.2206,46.4026,45.4928,46.3116,14238596,72015068,0,0,5.0577,1.179,6146978064.57,,13406226716.1,1207657773,0,2633836290,54.0835,4.4314,15.1106,50.685,
